,PFemale,file,height,width
507,0.0029692475,69. bpanews_7f4b7267-354f-4888-b1ee-dc6f9fd41f8c_1_0.jpg,142,122
508,0.005369662,69. bpanews_7f4b7267-354f-4888-b1ee-dc6f9fd41f8c_1_1.jpg,132,112
509,0.08950592,70. asos-chief-executive-responds-to-damaging-documentary._0.jpg,235,214
510,5.1896727e-06,71. ujia-chief-executive-michael-wegier_0.jpg,182,168
511,8.8214045e-05,72. nav_3_6528252__presidential_and_ceo_team_2019_0.jpg,142,122
512,0.7194076,72. nav_3_6528252__presidential_and_ceo_team_2019_1.jpg,142,122
513,0.3776601,72. nav_3_6528252__presidential_and_ceo_team_2019_2.jpg,143,122
514,0.4552721,72. nav_3_6528252__presidential_and_ceo_team_2019_3.jpg,132,112
515,0.99449414,73. anne_donaghy2_0.jpg,465,445
516,0.17007104,74. fn-af710_fn_amu_p_20181214130535_0.jpg,265,246
517,0.018591683,75. screen-shot-2018-04-30-at-10.04.52-660x330_0.jpg,232,214
518,0.00021592947,76. 080917-env-photo-office-rocky-harris800x500_0.jpg,170,150
519,0.0029999206,77. mark-farrar_0.jpg,143,134
520,0.5983005,78. thediplomat-picture1-1-386x213_0.jpg,166,150
521,0.8725206,79. helen-golightly-chief-executive-north-east-lep-nyaogn3x9x68394v6y3xj4xzes3c43je0lid85p69c_0.jpg,116,96
522,0.11391525,8. image_0.jpg,182,168
523,0.069424435,80. awbmpykcxrelnm4lcxldhyxlna_0.jpg,235,215
524,0.6310118,81. polman_0.jpg,465,445
525,6.847483e-05,82. gettyimages-490329518_0.jpg,634,615
526,0.02720868,83. ruas-announces-new-chief-executive-alan-crowe_0.jpg,634,615
527,0.002082291,84. image_0.jpg,132,111
528,0.00020512985,85. main1_0.jpg,166,149
529,0.01409473,86. doawebflip-1277x1080_0.jpg,348,327
530,1.231962e-05,88. pg-48-edu-main-teri_0.jpg,187,167
531,0.57131994,88. pg-48-edu-main-teri_1.jpg,209,189
532,0.30619675,89. 18793%3fitok%3dhdynbvjx_0.jpg,746,726
533,0.118252374,9. 989653_1_0.jpg,187,167
534,0.0861756,90. ah-web_0.jpg,266,245
535,0.04914937,91. ornua-makes-senior-appointment_wrbm_large_0.jpg,155,135
536,0.0004464508,92. chief-executive-officer-lee-coulter-chats-with-associates_0.jpg,170,150
537,0.060697205,93. nafd_2017_jcpa_188-1024x675_0.jpg,209,189
538,0.9937924,95. _101253045__92984601_mclay_0.jpg,170,149
539,0.99137336,95. _101253045__92984601_mclay_1.jpg,142,122
540,1.7914768e-05,96. gwilym-700x455_0.jpg,155,135
541,0.04847245,97. nav_5554979__ah_0.jpg,188,167
542,0.23274955,98. 1075894_john-nuttall-cr-dave-phillips-18_0.jpg,209,189
543,0.012262062,99. 8741188_0.jpg,209,189
